

Constructor start...
The Running Date is : 2015 6 7
The Time is: 22 37 54
Init starting...
Init OK!
0,2028,-0.885362,27.6285,-0.373512,28.6831,0,1,
0,2040,-0.874784,25.5884,-0.375716,29.4464,0,1,
0,2028,-0.870725,23.7729,-0.394206,30.4297,0,1,
0,2028,-0.867377,22.3392,-0.41327,31.9178,0,1,
0,2028,-0.863878,21.1142,-0.430747,33.3411,0,1,
0,2028,-0.862219,20.6871,-0.444606,34.7054,0,1,
0,2028,-0.857842,19.7039,-0.455685,36.1949,0,1,
0,2028,-0.854586,18.914,-0.46696,36.5508,0,1,
0,2028,-0.85276,18.4097,0.338587,38.5214,0,1,
0,2016,-0.848365,17.7242,-0.470716,39.3157,0,1,
0,2028,-0.845941,17.5688,-0.473818,41.2708,0,1,
0,2028,-0.841806,17.3418,-0.52,41.4851,0,1,
0,2016,-0.837608,17.4735,-0.517593,42.8752,0,1,
1,2016,-0.835562,17.4595,-0.519533,44.8272,0,1,
1,2016,-0.836688,17.334,-0.53071,46.0191,0,1,
0,2005,-0.846687,16.5285,-0.567964,46.7504,0,1,
0,2016,-0.8416,16.2336,-0.564596,48.6503,0,1,
0,2016,-0.834594,15.8644,-0.564117,51.4235,0,1,
0,2016,-0.832407,15.5979,-0.571514,54.3963,0,1,
0,2016,-0.82634,15.503,-0.571892,56.9932,0,1,
0,2016,-0.824457,15.1076,-0.576947,60.8654,0,1,
0,2005,-0.822645,15.1824,-0.581359,64.1513,0,1,
0,2005,-0.819097,15.4341,-0.585399,66.8022,0,1,
1,2016,-0.812142,15.571,-0.581477,73.6416,0,1,
1,2016,-0.812336,15.8176,-0.587043,83.8621,0,1,
1,2016,-0.807857,16.1572,-0.580209,97.3008,0,1,
1,2016,-0.803576,16.6939,-0.572147,109.706,0,1,
1,2016,-0.800205,17.2034,-0.572648,134.941,0,1,
1,1993,-0.797971,17.8927,-0.564834,173.73,0,1,
1,2016,-0.798042,18.5702,-0.569277,264.597,0,1,
2,2005,-0.797372,19.2354,-0.575509,358.172,0,1,
2,2005,-0.79602,19.7263,-0.575128,1304.7,0,1,
2,2016,-0.793017,20.8894,-0.568274,-2024.36,0,1,
2,2016,-0.790801,22.0857,-0.572889,-650.884,0,1,
3,2005,-0.790961,22.8295,-0.573747,-301.375,0,1,
3,2005,-0.78822,24.0319,-0.567874,-215.757,0,1,
3,1993,-0.788314,24.884,-0.55768,-168.436,0,1,
2,1993,-0.804911,21.1258,-0.587571,-172.33,0,1,
2,2005,-0.859454,16.5813,-0.616924,-212.636,0,1,
4,1993,-0.931261,13.2642,-0.618537,2414.94,0,1,
10,1993,-1.02657,5.16716,-0.613687,143.984,0,1,
11,1993,-1.12791,3.708,-0.681546,73.2179,0,1,
13,2005,-1.2527,2.86385,-0.73251,46.1905,0,1,
16,2005,-1.38193,2.3546,-0.792119,34.6398,0,1,
22,2016,-1.53252,1.9808,-0.855445,27.9745,0,1,
30,1993,-1.71856,1.71245,-0.919335,22.8169,0,1,
40,1993,-1.9278,1.51911,-0.988952,19.1956,0,1,
51,2005,-2.14809,1.40485,-1.0627,16.448,0,1,
63,2016,-2.41717,1.32933,-1.12231,14.4352,0,1,
75,2016,-2.69156,1.26968,-1.2449,12.6009,0,1,
89,2016,-2.98271,1.22762,-1.37711,11.1161,0,1,
101,2016,-3.20624,1.1855,-1.58772,9.86628,0,1,
113,2016,-3.40968,1.15958,-1.79233,8.79276,0,1,
122,2016,-3.65607,1.12361,-2.07571,7.90203,0,1,
132,2016,-3.89455,1.11387,-2.26585,7.13403,0,1,
140,2016,-4.15502,1.10438,-2.48764,6.48597,0,1,
147,2005,-4.43247,1.09809,-2.61461,5.80734,0,1,
153,2016,-4.82138,1.09633,-2.70955,5.26827,0,1,
158,2016,-5.17662,1.08391,-2.86013,4.81426,0,1,
163,2016,-5.42669,1.08313,-3.00699,4.45732,0,1,
167,2016,-5.66516,1.08318,-3.14026,4.15,0,1,
171,2016,-5.91539,1.071,-3.40422,3.86587,0,1,
174,2016,-6.35138,1.05417,-3.66705,3.59505,0,1,
177,2028,-6.7528,1.04096,-3.93529,3.34947,0,1,
179,2028,-6.8991,1.03429,-4.31967,3.12377,0,1,
182,2016,-7.28142,1.02449,-4.6829,2.92156,0,1,
185,2016,-7.59918,1.02643,-4.82365,2.73688,0,1,
188,2016,-7.99322,1.03161,-5.01388,2.56726,0,1,
189,2016,-8.22676,1.02562,-5.35798,2.41011,0,1,
191,2028,-8.71374,1.01588,-5.82384,2.25699,0,1,
193,2016,-9.22485,1.02176,-5.8362,2.12855,0,1,
194,2028,-9.39722,1.02001,-6.05432,2.00051,0,1,
196,2016,-9.42806,1.02834,-6.0851,1.87822,0,1,
198,2028,-9.33264,1.03454,-6.25487,1.76328,0,1,
200,2028,-9.51022,1.04338,-6.2393,1.65549,0,0,
200,2028,-9.58192,1.03926,-6.53995,1.55489,0,0,
201,2028,-9.77299,1.03618,-6.82616,1.46137,0,0,
203,2028,-9.81104,1.04565,-6.82329,1.37703,0,0,
204,2028,-10.0933,1.05209,-6.88328,1.29291,0,0,
205,2028,-10.1345,1.06253,-6.87172,1.20772,0,0,
207,2028,-9.37201,1.07236,-6.98739,1.13014,0,0,
207,2053,-8.53898,1.09751,-6.37306,1.05852,0,0,
209,2053,-8.15539,1.15565,-6.22586,0.998481,0,0,
212,2184,-7.31602,1.23542,-6.06041,0.941755,0,0,
218,2116,-8.60063,1.50841,-5.64655,0.942115,0,0,
222,2116,-8.86886,1.73655,-4.21042,0.940121,0,0,
230,2053,-9.47996,2.04815,-3.49868,0.933551,0,0,
240,2005,-11.8645,2.5538,-2.82469,0.93307,0,0,
249,2028,-15.6684,3.34261,-2.45756,0.926967,0,0,
256,2040,-31.1161,4.58742,-2.10188,0.921961,0,0,
261,2116,96.3539,6.55012,-1.81598,0.917976,0,0,
266,2116,18.6751,10.3411,-1.63172,0.912413,0,0,
269,2156,10.5178,17.0796,-1.56031,0.902295,0,0,
272,2184,7.68444,29.1458,-1.53757,0.892178,0,0,
274,2156,7.03666,9871.6,-1.43559,0.883106,0,0,
273,2170,6.82621,-29.686,-1.33457,0.875572,0,0,
271,2129,6.73031,-15.9524,-1.26707,0.868224,0,0,
270,2143,6.76093,-11.5398,-1.22086,0.867393,0,0,
268,2090,6.7197,-9.12518,-1.18438,0.85697,0,0,
268,2103,6.61156,-7.79624,-1.16191,0.852418,0,0,
267,2078,6.59271,-6.84274,-1.15154,0.845331,0,0,
265,2078,6.6358,-6.25922,-1.13409,0.869122,0,0,
263,2078,6.76552,-5.74399,-1.14357,0.861555,0,0,
259,2078,6.82024,-5.37207,-1.16625,0.851623,0,0,
255,2078,6.82099,-5.14649,-1.20058,0.844948,0,0,
251,2078,6.66471,-4.96696,-1.23567,0.840478,0,0,
246,2078,6.46119,-4.78881,-1.2696,0.833677,0,0,
242,2078,6.27816,-4.62276,-1.31015,0.828912,0,0,
251,2065,6.23247,-4.69648,-1.33561,0.820973,0,0,
259,2078,6.55206,-5.00051,-1.401,0.813859,0,0,
265,2065,7.03358,-5.37111,-1.47924,0.806081,0,0,
271,2053,7.82238,-5.73047,-1.5631,0.797809,0,0,
276,2016,9.27142,-6.46134,-1.65219,0.794805,0,0,
280,2028,10.9291,-7.04268,-1.74497,0.786655,0,0,
282,2028,13.1204,-7.78988,-1.8619,0.781695,0,0,
284,2028,15.8868,-8.62547,-1.9889,0.771416,0,0,
285,2028,20.2962,-9.46343,-2.11436,0.763845,0,0,
285,2028,25.9882,-10.083,-2.24108,0.753703,0,0,
285,2028,32.85,-10.4167,-2.32512,0.742992,0,0,
285,2028,43.88,-10.731,-2.41874,0.733647,0,0,
285,2040,68.7282,-11.5003,-2.55136,0.731976,0,0,
287,2028,56.7526,-11.2257,-2.63086,0.722724,0,0,
289,2065,38.2569,-10.6995,-2.67221,0.714789,0,0,
291,2212,36.4719,-10.4663,-2.73198,0.713256,0,0,
292,2065,32.3319,-10.1249,-2.76262,0.706246,0,0,
293,2005,33.1038,-9.93933,-2.80718,0.700642,0,0,
292,2005,37.4557,-10.1217,-2.86928,0.694281,0,0,
291,2005,36.662,-10.5219,-2.97928,0.68938,0,0,
291,2005,34.7747,-10.8631,-3.0894,0.67491,0,0,
290,2005,32.3081,-11.1023,-3.16053,0.667637,0,0,
289,2016,32.1202,-11.6718,-3.24939,0.65888,0,0,
288,2005,30.5892,-12.5736,-3.36282,0.655113,0,0,
288,2005,29.2677,-13.4754,-3.47156,0.65664,0,0,
287,2016,27.1428,-14.2341,-3.55674,0.658926,0,0,
286,2005,25.375,-14.5801,-3.61202,0.659855,0,0,
285,2016,23.0134,-16.7151,-3.72205,0.665167,0,0,
285,2005,21.2909,-18.831,-3.82982,0.665901,0,0,
285,2005,20.3306,-21.1239,-3.95745,0.672554,0,0,
284,2005,19.6576,-24.018,-4.0885,0.672899,0,0,
284,2005,19.4327,-25.7293,-4.17243,0.776851,0,0,
284,1993,20.7702,-26.9692,-4.28551,0.906047,0,0,
284,2005,24.2454,-26.9781,-4.42432,1.05785,0,0,
285,1993,30.4497,-24.8912,-4.54718,1.24342,0,0,
285,1970,47.5562,-22.1712,-4.70195,1.48797,0,0,
284,1926,350.616,-18.8832,-4.80075,1.74421,0,0,
281,1883,-57.4283,-15.4148,-4.97101,1.83717,0,0,
278,1947,-24.6343,-13.1988,-5.13831,1.9578,0,0,
273,1970,-13.7845,-13.5948,-5.27347,2.12096,0,0,
265,1970,-9.50078,-17.8586,-5.3012,2.12096,0,0,
253,1843,-7.22825,-28.8342,-4.84628,2.2839,0,0,
240,1843,-6.08031,-62.907,-4.58378,2.52913,0,0,
226,1863,-5.46033,450.666,-4.40018,2.87219,0,0,
211,1883,-5.10205,83.9258,-4.50274,3.51757,0,0,
196,1833,-5.04529,59.4041,-5.30327,4.38912,0,0,
180,1731,-5.17098,69.2926,-7.22906,5.63814,0,0,
165,2212,-5.28164,81.9054,-13.9199,6.90857,0,0,
151,2053,-5.37864,98.2988,-773.048,8.71468,0,0,
137,2065,-5.46347,120.199,13.5805,11.7837,0,0,
125,2078,-5.53752,150.551,6.6234,17.4371,0,0,
114,2078,-5.60204,194.909,4.31737,32.4345,0,0,
104,2065,-5.65832,265.25,3.14744,129.952,0,0,
86,2078,-4.55847,-37.3358,2.95255,-79.5995,0,0,
70,2065,-3.89082,-17.8525,2.66813,-30.7993,0,0,
55,2065,-3.47047,-11.7306,2.26383,-17.8494,0,1,
42,2065,-3.17424,-8.78769,1.7471,-13.6176,0,1,
31,2065,-2.95634,-7.07263,1.1726,-11.0893,0,1,
21,2078,-33.0541,3.51112,0.625664,-9.24758,0,1,
11,2078,-8.94069,5.87436,0.0333398,-8.397,0,1,
3,2065,0.671137,0.414874,-0.439712,-7.2825,0,1,
2,2065,1.47324,0.794443,0.164775,-6.49346,0,1,
8,2065,3.28125,1.38166,0.105328,-6.03477,0,1,
4,2078,3.09864,1.24281,0.773723,-5.57418,0,1,
41,2065,1.28757,1.08393,1.20232,-5.26581,0,1,


Constructor start...
The Running Date is : 2015 6 7
The Time is: 22 40 7
Init starting...
Init OK!
11,2170,4.40183,-17.9494,0.46116,-17.7334,0,1,
12,2156,4.47791,-18.6738,0.446778,-17.8617,0,1,
14,2156,4.47965,-18.9558,0.437545,-15.6626,0,1,
15,2170,4.49002,-19.1696,0.423671,-13.8723,0,1,
16,2170,4.50304,-19.4935,0.423994,-12.483,0,1,
17,2170,4.51028,-19.7184,0.433166,-12.5089,0,1,
17,2156,4.51798,-20.3965,0.433464,-11.2567,0,1,
17,2129,4.56713,-20.7119,0.417497,-11.2237,0,1,
15,2129,4.54611,-22.9273,0.376311,-11.3332,0,1,
14,2116,4.58672,-26.3011,0.350123,-11.2907,0,1,
13,2116,4.76153,-29.8348,0.339477,-11.2871,0,1,
12,2116,4.88092,-33.8536,0.327625,-11.3221,0,1,
11,2116,4.98857,-39.2027,0.317824,-11.3783,0,1,
9,2116,5.05127,-50.149,0.30666,-11.4269,0,1,
8,2116,5.10218,-65.6893,0.29583,-11.4531,0,1,
7,2116,5.15759,-87.9379,0.28885,-11.4638,0,1,
6,2116,5.20451,-119.063,0.284828,-11.4865,0,1,
6,2116,5.24763,-174.807,0.281753,-11.5187,0,1,
6,2143,5.27056,-357.169,0.279116,-11.5468,0,1,
5,2116,5.30337,-2979.34,0.277875,-11.5696,0,1,
5,2116,5.32184,480.462,0.281154,-11.5946,0,1,
5,2116,5.34879,189.768,0.282317,-11.624,0,1,
5,2116,5.39464,118.099,0.284229,-11.6409,0,1,
4,2116,5.4078,92.689,0.290257,-11.6639,0,1,
6,2116,5.45593,75.3852,0.293003,-11.6863,0,1,
6,2129,5.48802,64.5911,0.296918,-11.7373,0,1,
6,2116,5.51793,57.6871,0.300335,-11.8063,0,1,
10,2116,5.4978,53.2709,0.308113,-11.8661,0,1,
12,2116,5.36368,38.2447,0.305395,-11.993,0,1,
14,2116,5.21634,24.351,0.299122,-12.0182,0,1,
16,2116,5.15796,17.2,0.296813,-12.0634,0,1,
18,2116,5.03959,13.2078,0.285392,-12.1739,0,1,
20,2116,5.00678,11.13,0.28562,-12.2698,0,1,
22,2116,4.99922,9.68804,0.287864,-12.4106,0,1,
23,2116,4.97726,8.57929,0.288594,-12.4918,0,1,
25,2116,4.91985,7.80504,0.292093,-12.5763,0,1,
26,2116,4.90305,7.22111,0.302659,-12.6589,0,1,
27,2116,4.84174,6.75071,0.310349,-12.7684,0,1,
28,2103,4.81246,6.36835,0.31715,-12.8825,0,1,
28,2116,4.78548,6.04747,0.324257,-13.0419,0,1,
29,2116,4.75639,5.75992,0.330058,-13.2007,0,1,
30,2116,4.72821,5.5494,0.33719,-13.337,0,1,
30,2116,4.66443,5.34588,0.341104,-13.4746,0,1,
31,2103,4.66414,5.15099,0.339228,-13.5593,0,1,
32,2116,4.65559,4.99894,0.343476,-13.6467,0,1,
33,2116,4.62197,4.86908,0.348677,-13.8697,0,1,
34,2116,4.62413,4.72182,0.35114,-14.1061,0,1,
34,2116,4.55448,4.54519,0.345886,-14.2991,0,1,
34,2116,4.55116,4.33989,0.341671,-14.549,0,1,
34,2116,4.5491,4.13677,0.331696,-14.5549,0,1,
34,2116,4.58463,3.97402,0.33865,-14.8734,0,1,
34,2116,4.6601,3.84966,0.354457,-15.2114,0,1,
34,2116,4.71073,3.72409,0.362051,-15.563,0,1,
34,2116,4.77982,3.62364,0.369849,-15.9489,0,1,
34,2116,4.8494,3.54066,0.376585,-16.2072,0,1,
34,2116,4.89267,3.45594,0.381212,-16.5985,0,1,
34,2116,4.94614,3.39452,0.389526,-17.0284,0,1,
35,2116,4.98419,3.34901,0.400412,-17.4729,0,1,
35,2103,5.0153,3.32025,0.420563,-17.9301,0,1,
36,2103,5.1424,3.29215,0.443266,-18.4895,0,1,
37,2103,5.15415,3.26697,0.459911,-18.9344,0,1,
37,2103,5.18141,3.25546,0.479333,-19.4791,0,1,
37,2116,5.19166,3.24586,0.500719,-20.3237,0,1,
37,2116,5.07197,3.23764,0.519335,-21.043,0,1,
38,2116,5.11146,3.22014,0.532544,-21.6981,0,1,
38,2116,5.15008,3.19194,0.544821,-22.544,0,1,
38,2103,5.27452,3.16591,0.557491,-23.2459,0,1,
39,2103,5.28381,3.14739,0.552732,-23.5789,0,1,
39,2116,5.28196,3.13156,0.547192,-24.8174,0,1,
38,2103,5.30959,3.1165,0.512272,-31.6023,0,1,
38,2116,5.29996,3.09045,0.475628,-43.4819,0,1,
39,2103,5.30458,3.07476,0.440725,-44.8115,0,1,
38,2103,5.32636,3.04993,0.402769,-45.7525,0,1,
38,2103,5.32945,3.03752,0.367974,-47.7871,0,1,
38,2116,5.34376,3.02466,0.337071,-89.6269,0,1,
38,2103,5.34316,3.01395,0.306323,-1026.78,0,1,
38,2116,5.47718,3.00279,0.281152,-862.175,0,1,
38,2116,5.5905,3.00006,0.259146,-2341.04,0,1,
39,2103,5.65769,2.99778,0.241355,15744.4,0,1,
39,2103,5.7339,3.00025,0.223043,1302.47,0,1,
40,2103,5.78882,3.00069,0.204398,680.912,0,1,
40,2103,5.81389,3.00018,0.185847,518.076,0,1,
40,2103,5.8784,3.00167,0.167057,384.385,0,1,
40,2103,5.90282,2.99994,0.147751,327.171,0,1,
41,2103,5.93868,3.00052,0.126463,256.342,0,1,
42,2103,5.99749,3.00241,0.106423,75.634,0,1,
42,2103,6.03073,3.00185,0.0859763,43.6397,0,1,
42,2103,6.0664,3.00505,0.063219,43.1073,0,1,
42,2103,6.0679,3.00798,0.0418983,42.2926,0,1,
42,2103,6.05549,3.01253,0.0209639,42.1919,0,1,
43,2103,6.18551,3.01427,0.000365719,31.0425,0,1,
42,2103,6.18546,3.01944,-0.0253902,30.659,0,1,
42,2103,6.21349,3.04423,-0.0489682,24.0155,0,1,
43,2103,6.41033,3.05958,-0.0700738,19.6836,0,1,
44,2103,6.63564,3.07042,-0.0913135,16.7604,0,1,
44,2103,6.71512,3.10086,-0.113104,16.8339,0,1,
44,2103,6.66822,3.10875,-0.138435,14.6076,0,1,
45,2103,6.60177,3.09656,-0.138231,14.3325,0,1,
45,2103,6.58731,3.09817,-0.138619,14.3504,0,1,
45,2103,6.54367,3.09947,-0.136422,14.0826,0,1,
45,2103,6.7476,3.0886,-0.138528,13.8285,0,1,
46,2103,6.86118,3.08218,-0.139675,13.6444,0,1,
45,2103,6.82555,3.0761,-0.141324,13.5056,0,1,
46,2103,6.97944,3.06308,-0.144819,13.3023,0,1,
46,2103,7.09735,3.05616,-0.145455,13.1376,0,1,
46,2103,6.99436,3.04639,-0.151211,13.006,0,1,
46,2103,6.91606,3.0439,-0.157575,12.816,0,1,
47,2103,6.85989,3.04453,-0.162504,12.699,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
47,2103,6.79069,3.04254,-0.163101,12.5537,0,1,
